Order Id, Status, CreatedOn, SKU Refs, Required Quantity, Price
366266,Asignado,2020-07-26T02:05:50.727Z,40600173,1,1499
366139,Asignado,2020-07-26T01:38:29.192Z,40726475,1,2875
365953,Fulfilment en Proceso,2020-07-26T00:58:28.710Z,40558760,1,307.44
365953,Fulfilment en Proceso,2020-07-26T00:58:28.710Z,40431907,1,247.6
365953,Fulfilment en Proceso,2020-07-26T00:58:28.710Z,40574279,1,236
365497,Fulfilment con Cancelacion,2020-07-25T23:36:01.247Z,40935048,1,479.6
365497,Fulfilment con Cancelacion,2020-07-25T23:36:01.247Z,40533933,1,763.2
365497,Fulfilment con Cancelacion,2020-07-25T23:36:01.247Z,40560793,1,276
365494,Solicitud de Devolución Iniciada,2020-07-25T23:35:37.773Z,40903221,1,239.6
364861,Asignado,2020-07-25T21:31:06.215Z,40619198,1,345
364812,Entregado HD,2020-07-25T21:20:53.048Z,40659641,1,156
364812,Entregado HD,2020-07-25T21:20:53.048Z,40591691,1,303
364812,Entregado HD,2020-07-25T21:20:53.048Z,40442109,1,224.7
364812,Entregado HD,2020-07-25T21:20:53.048Z,40513705,1,279.6
364812,Entregado HD,2020-07-25T21:20:53.048Z,40633956,1,319.6
364812,Entregado HD,2020-07-25T21:20:53.048Z,40659562,1,156
364812,Entregado HD,2020-07-25T21:20:53.048Z,40459438,1,299.7
364812,Entregado HD,2020-07-25T21:20:53.048Z,40633955,1,319.6
364680,Fulfilment con Cancelacion,2020-07-25T20:50:09.418Z,40503397,1,251.44
364680,Fulfilment con Cancelacion,2020-07-25T20:50:09.418Z,40472660,1,179.6
364680,Fulfilment con Cancelacion,2020-07-25T20:50:09.418Z,40499927,1,159.6
364659,Solicitud de Devolución Iniciada,2020-07-25T20:46:48.849Z,40639400,1,279.6
364646,Fulfilment en Proceso,2020-07-25T20:45:24.388Z,40457491,1,119.7
364643,Orden con Cancelacion,2020-07-25T20:44:50.223Z,40368091,1,476
364601,Fulfilment con Cancelacion,2020-07-25T20:34:20.276Z,40530238,1,179.6
364568,Fulfilment en Proceso,2020-07-25T20:28:19.505Z,40542961,1,719.52
364511,Solicitud de Devolución Iniciada,2020-07-25T20:16:04.523Z,40516779,1,209.7
364511,Solicitud de Devolución Iniciada,2020-07-25T20:16:04.523Z,40589355,1,199.6
364511,Solicitud de Devolución Iniciada,2020-07-25T20:16:04.523Z,40796041,1,239.6
364511,Solicitud de Devolución Iniciada,2020-07-25T20:16:04.523Z,40796044,1,239.6
