Order Id, Order Ref, Fulfilment Id, Status, CreatedOn
1196378,3001942813,1850914,Recolectado,2021-02-22T06:31:05.007Z,
1196376,3001942828,1850913,Recolectado,2021-02-22T06:30:56.113Z,
1196340,3001942767,1850869,Recolectado,2021-02-22T06:01:01.905Z,
1196340,3001942767,1850868,Recolectado,2021-02-22T06:00:58.555Z,
1196340,3001942767,1850867,Recolectado,2021-02-22T06:00:57.317Z,
1196340,3001942767,1850866,Recolectado,2021-02-22T06:00:56.056Z,
1196343,3001942846,1850865,Recolectado,2021-02-22T06:00:54.718Z,
1196308,1001942759,1850822,Recolectado,2021-02-22T05:37:16.414Z,
1196300,1001942747,1850814,Recolectado,2021-02-22T05:32:10.644Z,
1196244,1001942706,1850739,Recolectado,2021-02-22T05:11:00.703Z,
1196238,3001942699,1850732,Recolectado,2021-02-22T05:09:45.498Z,
1196152,3001942538,1850607,Recolectado,2021-02-22T04:31:11.143Z,
1196088,3001942319,1850530,Recolectado,2021-02-22T04:11:23.443Z,
1196085,3001942317,1850527,Recolectado,2021-02-22T04:10:38.287Z,
1196050,1001942305,1850480,Recolectado,2021-02-22T03:57:33.007Z,
1196033,3001942408,1850462,Recolectado,2021-02-22T03:52:00.764Z,
1195993,1001942364,1850413,Recolectado,2021-02-22T03:41:38.407Z,
1195974,3001942208,1850383,Recolectado,2021-02-22T03:30:43.096Z,
1195970,3001942181,1850378,Recolectado,2021-02-22T03:30:39.554Z,
1195960,1001942229,1850367,Recolectado,2021-02-22T03:28:33.806Z,
1195959,3001942228,1850366,Recolectado,2021-02-22T03:27:37.023Z,
1195957,3001942226,1850362,Recolectado,2021-02-22T03:26:07.791Z,
1195952,1001942219,1850357,Recolectado,2021-02-22T03:23:30.999Z,
1195948,3001942218,1850354,Recolectado,2021-02-22T03:22:32.256Z,
1195948,3001942218,1850353,Recolectado,2021-02-22T03:22:30.122Z,
1195948,3001942218,1850352,Recolectado,2021-02-22T03:22:28.777Z,
1195946,1001942261,1850349,Recolectado,2021-02-22T03:21:28.912Z,
1195943,1001942212,1850346,Recolectado,2021-02-22T03:20:20.361Z,
1195916,1001942186,1850312,Recolectado,2021-02-22T03:12:45.901Z,
1195852,2001942130,1850227,Recolectado,2021-02-22T02:51:25.035Z,
1195845,1001942124,1850218,Recolectado,2021-02-22T02:49:45.041Z,
1195833,3001942107,1850201,Recolectado,2021-02-22T02:46:12.722Z,
1195831,3001942089,1850196,Recolectado,2021-02-22T02:46:07.640Z,
1195809,1001942085,1850167,Recolectado,2021-02-22T02:36:32.447Z,
1195809,1001942085,1850166,Recolectado,2021-02-22T02:36:30.877Z,
1195809,1001942085,1850165,Recolectado,2021-02-22T02:36:29.477Z,
1195794,1001941891,1850142,Recolectado,2021-02-22T02:31:05.613Z,
1195786,2001941896,1850120,Recolectado,2021-02-22T02:25:25.082Z,
1195723,1001941994,1850036,Recolectado,2021-02-22T02:01:48.472Z,
1195704,3001941973,1850011,Recolectado,2021-02-22T01:53:18.544Z,
1195695,1001941963,1849998,Recolectado,2021-02-22T01:48:16.521Z,
1195695,1001941963,1849996,Recolectado,2021-02-22T01:48:13.366Z,
1195679,3001941958,1849970,Recolectado,2021-02-22T01:45:06.877Z,
1195658,3001941841,1849945,Recolectado,2021-02-22T01:35:52.773Z,
1195640,3001941825,1849921,Recolectado,2021-02-22T01:25:24.723Z,
1195576,1001941761,1849825,Recolectado,2021-02-22T01:01:36.926Z,
1195530,3001941593,1849759,Recolectado,2021-02-22T00:46:10.254Z,
1195527,3001941582,1849758,Recolectado,2021-02-22T00:46:10.246Z,
1193875,3001939026,1849747,Recolectado,2021-02-22T00:45:08.742Z,
1195497,1001941648,1849716,Recolectado,2021-02-22T00:33:39.639Z,
1195475,1001941432,1849687,Recolectado,2021-02-22T00:23:10.878Z,
1194511,3001940241,1849604,Recolectado,2021-02-22T00:10:23.742Z,
1195431,1001941406,1849603,Recolectado,2021-02-22T00:09:58.475Z,
