Order Id, Status, CreatedOn, SKU Refs, Required Quantity, Price
409249,Solicitud de Devolución Iniciada,2020-08-04T16:16:06.655Z,40431831,1,147.6
409249,Solicitud de Devolución Iniciada,2020-08-04T16:16:06.655Z,40564877,1,196
409249,Solicitud de Devolución Iniciada,2020-08-04T16:16:06.655Z,36097930,1,442.4
409249,Solicitud de Devolución Iniciada,2020-08-04T16:16:06.655Z,40509336,1,159.6
409154,Solicitud de Devolución Iniciada,2020-08-04T15:49:08.988Z,35919521,2,109
409154,Solicitud de Devolución Iniciada,2020-08-04T15:49:08.988Z,13084244,1,79.2
409154,Solicitud de Devolución Iniciada,2020-08-04T15:49:08.988Z,40461806,1,75.6
409154,Solicitud de Devolución Iniciada,2020-08-04T15:49:08.988Z,13084229,2,95.2
409154,Solicitud de Devolución Iniciada,2020-08-04T15:49:08.988Z,17011979,3,87.2
409025,Entregado HD,2020-08-04T15:15:08.889Z,40745176,1,1953
409009,Entregado HD,2020-08-04T15:09:52.541Z,40756625,1,729.6
408986,Solicitud de Devolución Iniciada,2020-08-04T15:03:25.681Z,41142571,1,1199
408986,Solicitud de Devolución Iniciada,2020-08-04T15:03:25.681Z,41142612,1,2899
408986,Solicitud de Devolución Iniciada,2020-08-04T15:03:25.681Z,40676199,1,990
408986,Solicitud de Devolución Iniciada,2020-08-04T15:03:25.681Z,40778161,1,1623.44
408928,Entregado HD,2020-08-04T14:49:04.836Z,40612318,1,380
408928,Entregado HD,2020-08-04T14:49:04.836Z,40901319,1,436
407781,Solicitud de Devolución Iniciada,2020-08-04T02:42:18.805Z,40264062,1,518
407354,Entregado HD,2020-08-04T00:58:13.112Z,40145786,1,699.3
407191,Solicitud de Devolución Iniciada,2020-08-04T00:15:43.912Z,40443367,1,258.3
407191,Solicitud de Devolución Iniciada,2020-08-04T00:15:43.912Z,40145768,1,279.3
406957,Error en Sistema,2020-08-03T23:17:07.295Z,40209060,1,654
406911,Solicitud de Devolución Iniciada,2020-08-03T23:06:27.317Z,40145757,1,279.3
406784,Entregado HD,2020-08-03T22:34:45.476Z,40223962,1,290.5
406205,Entregado HD,2020-08-03T20:12:17.023Z,40549106,1,659.7
405601,Solicitud de Devolución Iniciada,2020-08-03T17:32:02.141Z,40612503,1,380
405599,Entregado HD,2020-08-03T17:31:56.334Z,40435857,1,489
404820,Solicitud de Devolución Iniciada,2020-08-03T13:20:31.332Z,37238349,1,5839.5
403466,Entregado HD,2020-08-03T01:17:54.300Z,40608357,1,903
403105,Solicitud de Devolución Iniciada,2020-08-02T23:54:21.329Z,40847081,1,144.5
402905,Solicitud de Devolución Iniciada,2020-08-02T23:18:58.286Z,40643454,1,1899
